timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1762911411548,4224,Auth / Login,502,Bad Gateway,TG-Upload Escalonado(login → upload multipart) 1-1004,text,false,,285,335,270,270,http://k8s-ingressn-ingressn-1a3b1d8c93-6653d3ddb36eda14.elb.us-east-1.amazonaws.com/api/auth/login,4224,0,95
1762911410862,4910,Auth / Login,502,Bad Gateway,TG-Upload Escalonado(login → upload multipart) 1-988,text,false,,285,335,270,270,http://k8s-ingressn-ingressn-1a3b1d8c93-6653d3ddb36eda14.elb.us-east-1.amazonaws.com/api/auth/login,4910,0,113
1762911409025,6749,Auth / Login,200,OK,TG-Upload Escalonado(login → upload multipart) 1-980,text,true,,963,335,270,270,http://k8s-ingressn-ingressn-1a3b1d8c93-6653d3ddb36eda14.elb.us-east-1.amazonaws.com/api/auth/login,6749,0,154
1762911360135,55700,Videos / Upload (multipart),401,Unauthorized,TG-Upload Escalonado(login → upload multipart) 1-678,text,false,,439,52512587,270,270,http://k8s-ingressn-ingressn-1a3b1d8c93-6653d3ddb36eda14.elb.us-east-1.amazonaws.com/api/videos/upload,55700,0,0
1762911414440,1681,Auth / Login,502,Bad Gateway,TG-Upload Escalonado(login → upload multipart) 1-1018,text,false,,285,335,269,269,http://k8s-ingressn-ingressn-1a3b1d8c93-6653d3ddb36eda14.elb.us-east-1.amazonaws.com/api/auth/login,1681,0,75
1762911413566,2557,Auth / Login,502,Bad Gateway,TG-Upload Escalonado(login → upload multipart) 1-1013,text,false,,285,335,269,269,http://k8s-ingressn-ingressn-1a3b1d8c93-6653d3ddb36eda14.elb.us-east-1.amazonaws.com/api/auth/login,2557,0,67
1762911413942,2219,Auth / Login,502,Bad Gateway,TG-Upload Escalonado(login → upload multipart) 1-1011,text,false,,285,335,269,269,http://k8s-ingressn-ingressn-1a3b1d8c93-6653d3ddb36eda14.elb.us-east-1.amazonaws.com/api/auth/login,2219,0,72
1762911415893,278,Auth / Login,502,Bad Gateway,TG-Upload Escalonado(login → upload multipart) 1-1047,text,false,,285,335,269,269,http://k8s-ingressn-ingressn-1a3b1d8c93-6653d3ddb36eda14.elb.us-east-1.amazonaws.com/api/auth/login,278,0,74
1762911395541,20921,Videos / Upload (multipart),502,Bad Gateway,TG-Upload Escalonado(login → upload multipart) 1-875,text,false,,285,13255044,273,273,http://k8s-ingressn-ingressn-1a3b1d8c93-6653d3ddb36eda14.elb.us-east-1.amazonaws.com/api/videos/upload,20921,0,0
1762911397790,18678,Videos / Upload (multipart),502,Bad Gateway,TG-Upload Escalonado(login → upload multipart) 1-890,text,false,,285,13255080,272,272,http://k8s-ingressn-ingressn-1a3b1d8c93-6653d3ddb36eda14.elb.us-east-1.amazonaws.com/api/videos/upload,18678,0,0
1762911359188,57281,Videos / Upload (multipart),502,Bad Gateway,TG-Upload Escalonado(login → upload multipart) 1-654,text,false,,285,52512595,272,272,http://k8s-ingressn-ingressn-1a3b1d8c93-6653d3ddb36eda14.elb.us-east-1.amazonaws.com/api/videos/upload,57281,0,0
1762911390145,26329,Videos / Upload (multipart),502,Bad Gateway,TG-Upload Escalonado(login → upload multipart) 1-818,text,false,,285,13255044,270,270,http://k8s-ingressn-ingressn-1a3b1d8c93-6653d3ddb36eda14.elb.us-east-1.amazonaws.com/api/videos/upload,26329,0,0
1762911383048,33426,Videos / Upload (multipart),502,Bad Gateway,TG-Upload Escalonado(login → upload multipart) 1-791,text,false,,285,13255064,270,270,http://k8s-ingressn-ingressn-1a3b1d8c93-6653d3ddb36eda14.elb.us-east-1.amazonaws.com/api/videos/upload,33426,0,0
1762911397635,18838,Videos / Upload (multipart),502,Bad Gateway,TG-Upload Escalonado(login → upload multipart) 1-883,text,false,,285,13255064,268,268,http://k8s-ingressn-ingressn-1a3b1d8c93-6653d3ddb36eda14.elb.us-east-1.amazonaws.com/api/videos/upload,18838,0,0
1762911414221,2254,Auth / Login,502,Bad Gateway,TG-Upload Escalonado(login → upload multipart) 1-1033,text,false,,285,335,267,267,http://k8s-ingressn-ingressn-1a3b1d8c93-6653d3ddb36eda14.elb.us-east-1.amazonaws.com/api/auth/login,2254,0,69
1762911414548,1927,Auth / Login,502,Bad Gateway,TG-Upload Escalonado(login → upload multipart) 1-1036,text,false,,285,335,267,267,http://k8s-ingressn-ingressn-1a3b1d8c93-6653d3ddb36eda14.elb.us-east-1.amazonaws.com/api/auth/login,1927,0,66
1762911411157,5319,Auth / Login,502,Bad Gateway,TG-Upload Escalonado(login → upload multipart) 1-987,text,false,,285,335,267,267,http://k8s-ingressn-ingressn-1a3b1d8c93-6653d3ddb36eda14.elb.us-east-1.amazonaws.com/api/auth/login,5319,0,67
1762911392894,23582,Videos / Upload (multipart),502,Bad Gateway,TG-Upload Escalonado(login → upload multipart) 1-854,text,false,,285,13255056,267,267,http://k8s-ingressn-ingressn-1a3b1d8c93-6653d3ddb36eda14.elb.us-east-1.amazonaws.com/api/videos/upload,23582,0,0
1762911414306,2172,Auth / Login,502,Bad Gateway,TG-Upload Escalonado(login → upload multipart) 1-1031,text,false,,285,335,266,266,http://k8s-ingressn-ingressn-1a3b1d8c93-6653d3ddb36eda14.elb.us-east-1.amazonaws.com/api/auth/login,2172,0,72
1762911390519,25960,Videos / Upload (multipart),502,Bad Gateway,TG-Upload Escalonado(login → upload multipart) 1-842,text,false,,285,13255062,266,266,http://k8s-ingressn-ingressn-1a3b1d8c93-6653d3ddb36eda14.elb.us-east-1.amazonaws.com/api/videos/upload,25960,0,0
1762911398123,18355,Videos / Upload (multipart),502,Bad Gateway,TG-Upload Escalonado(login → upload multipart) 1-884,text,false,,285,13255072,266,266,http://k8s-ingressn-ingressn-1a3b1d8c93-6653d3ddb36eda14.elb.us-east-1.amazonaws.com/api/videos/upload,18355,0,0
1762911414666,1814,Auth / Login,502,Bad Gateway,TG-Upload Escalonado(login → upload multipart) 1-1023,text,false,,285,335,264,264,http://k8s-ingressn-ingressn-1a3b1d8c93-6653d3ddb36eda14.elb.us-east-1.amazonaws.com/api/auth/login,1814,0,70
1762911368619,47863,Videos / Upload (multipart),502,Bad Gateway,TG-Upload Escalonado(login → upload multipart) 1-714,text,false,,285,52513110,264,264,http://k8s-ingressn-ingressn-1a3b1d8c93-6653d3ddb36eda14.elb.us-east-1.amazonaws.com/api/videos/upload,47863,0,0
1762911413244,3239,Auth / Login,502,Bad Gateway,TG-Upload Escalonado(login → upload multipart) 1-1019,text,false,,285,335,263,263,http://k8s-ingressn-ingressn-1a3b1d8c93-6653d3ddb36eda14.elb.us-east-1.amazonaws.com/api/auth/login,3239,0,66
1762911413390,3093,Auth / Login,502,Bad Gateway,TG-Upload Escalonado(login → upload multipart) 1-1020,text,false,,285,335,263,263,http://k8s-ingressn-ingressn-1a3b1d8c93-6653d3ddb36eda14.elb.us-east-1.amazonaws.com/api/auth/login,3093,0,68
1762911411642,4842,Auth / Login,502,Bad Gateway,TG-Upload Escalonado(login → upload multipart) 1-1003,text,false,,285,335,263,263,http://k8s-ingressn-ingressn-1a3b1d8c93-6653d3ddb36eda14.elb.us-east-1.amazonaws.com/api/auth/login,4842,0,86
1762911413914,2570,Auth / Login,502,Bad Gateway,TG-Upload Escalonado(login → upload multipart) 1-1016,text,false,,285,335,263,263,http://k8s-ingressn-ingressn-1a3b1d8c93-6653d3ddb36eda14.elb.us-east-1.amazonaws.com/api/auth/login,2570,0,70
1762911414504,1982,Auth / Login,502,Bad Gateway,TG-Upload Escalonado(login → upload multipart) 1-1030,text,false,,285,335,263,263,http://k8s-ingressn-ingressn-1a3b1d8c93-6653d3ddb36eda14.elb.us-east-1.amazonaws.com/api/auth/login,1982,0,70
1762911414963,1523,Auth / Login,502,Bad Gateway,TG-Upload Escalonado(login → upload multipart) 1-1032,text,false,,285,335,263,263,http://k8s-ingressn-ingressn-1a3b1d8c93-6653d3ddb36eda14.elb.us-east-1.amazonaws.com/api/auth/login,1523,0,71
1762911412364,4123,Auth / Login,502,Bad Gateway,TG-Upload Escalonado(login → upload multipart) 1-1005,text,false,,285,335,263,263,http://k8s-ingressn-ingressn-1a3b1d8c93-6653d3ddb36eda14.elb.us-east-1.amazonaws.com/api/auth/login,4123,0,69
1762911384433,32056,Videos / Upload (multipart),502,Bad Gateway,TG-Upload Escalonado(login → upload multipart) 1-812,text,false,,285,13255076,263,263,http://k8s-ingressn-ingressn-1a3b1d8c93-6653d3ddb36eda14.elb.us-east-1.amazonaws.com/api/videos/upload,32056,0,0
1762911410354,6135,Auth / Login,502,Bad Gateway,TG-Upload Escalonado(login → upload multipart) 1-995,text,false,,285,335,262,262,http://k8s-ingressn-ingressn-1a3b1d8c93-6653d3ddb36eda14.elb.us-east-1.amazonaws.com/api/auth/login,6135,0,66
1762911414259,2231,Auth / Login,502,Bad Gateway,TG-Upload Escalonado(login → upload multipart) 1-1024,text,false,,285,335,262,262,http://k8s-ingressn-ingressn-1a3b1d8c93-6653d3ddb36eda14.elb.us-east-1.amazonaws.com/api/auth/login,2231,0,67
1762911411924,4567,Auth / Login,502,Bad Gateway,TG-Upload Escalonado(login → upload multipart) 1-998,text,false,,285,335,262,262,http://k8s-ingressn-ingressn-1a3b1d8c93-6653d3ddb36eda14.elb.us-east-1.amazonaws.com/api/auth/login,4567,0,109
1762911390905,25588,Videos / Upload (multipart),502,Bad Gateway,TG-Upload Escalonado(login → upload multipart) 1-845,text,false,,285,13255070,262,262,http://k8s-ingressn-ingressn-1a3b1d8c93-6653d3ddb36eda14.elb.us-east-1.amazonaws.com/api/videos/upload,25588,0,0
1762911416042,451,Auth / Login,502,Bad Gateway,TG-Upload Escalonado(login → upload multipart) 1-1048,text,false,,285,335,261,261,http://k8s-ingressn-ingressn-1a3b1d8c93-6653d3ddb36eda14.elb.us-east-1.amazonaws.com/api/auth/login,451,0,72
1762911416087,407,Auth / Login,502,Bad Gateway,TG-Upload Escalonado(login → upload multipart) 1-1044,text,false,,285,335,261,261,http://k8s-ingressn-ingressn-1a3b1d8c93-6653d3ddb36eda14.elb.us-east-1.amazonaws.com/api/auth/login,407,0,69
1762911411670,4824,Auth / Login,502,Bad Gateway,TG-Upload Escalonado(login → upload multipart) 1-999,text,false,,285,335,261,261,http://k8s-ingressn-ingressn-1a3b1d8c93-6653d3ddb36eda14.elb.us-east-1.amazonaws.com/api/auth/login,4824,0,81
1762911387377,29118,Videos / Upload (multipart),502,Bad Gateway,TG-Upload Escalonado(login → upload multipart) 1-826,text,false,,285,13255048,261,261,http://k8s-ingressn-ingressn-1a3b1d8c93-6653d3ddb36eda14.elb.us-east-1.amazonaws.com/api/videos/upload,29118,0,0
1762911409946,6549,Auth / Login,502,Bad Gateway,TG-Upload Escalonado(login → upload multipart) 1-981,text,false,,285,335,260,260,http://k8s-ingressn-ingressn-1a3b1d8c93-6653d3ddb36eda14.elb.us-east-1.amazonaws.com/api/auth/login,6549,0,106
1762911415936,560,Auth / Login,502,Bad Gateway,TG-Upload Escalonado(login → upload multipart) 1-1034,text,false,,285,335,260,260,http://k8s-ingressn-ingressn-1a3b1d8c93-6653d3ddb36eda14.elb.us-east-1.amazonaws.com/api/auth/login,560,0,70
1762911410151,6345,Auth / Login,502,Bad Gateway,TG-Upload Escalonado(login → upload multipart) 1-976,text,false,,285,335,260,260,http://k8s-ingressn-ingressn-1a3b1d8c93-6653d3ddb36eda14.elb.us-east-1.amazonaws.com/api/auth/login,6345,0,94
1762911387113,29387,Videos / Upload (multipart),502,Bad Gateway,TG-Upload Escalonado(login → upload multipart) 1-823,text,false,,285,13255064,260,260,http://k8s-ingressn-ingressn-1a3b1d8c93-6653d3ddb36eda14.elb.us-east-1.amazonaws.com/api/videos/upload,29387,0,0
1762911413818,2682,Auth / Login,502,Bad Gateway,TG-Upload Escalonado(login → upload multipart) 1-1015,text,false,,285,335,259,259,http://k8s-ingressn-ingressn-1a3b1d8c93-6653d3ddb36eda14.elb.us-east-1.amazonaws.com/api/auth/login,2682,0,72
1762911414780,1726,Auth / Login,502,Bad Gateway,TG-Upload Escalonado(login → upload multipart) 1-1022,text,false,,285,335,259,259,http://k8s-ingressn-ingressn-1a3b1d8c93-6653d3ddb36eda14.elb.us-east-1.amazonaws.com/api/auth/login,1726,0,122
1762911390542,25966,Videos / Upload (multipart),502,Bad Gateway,TG-Upload Escalonado(login → upload multipart) 1-856,text,false,,285,13255072,259,259,http://k8s-ingressn-ingressn-1a3b1d8c93-6653d3ddb36eda14.elb.us-east-1.amazonaws.com/api/videos/upload,25966,0,0
1762911397998,18511,Videos / Upload (multipart),502,Bad Gateway,TG-Upload Escalonado(login → upload multipart) 1-880,text,false,,285,13255068,258,258,http://k8s-ingressn-ingressn-1a3b1d8c93-6653d3ddb36eda14.elb.us-east-1.amazonaws.com/api/videos/upload,18511,0,0
1762911414640,1871,Auth / Login,502,Bad Gateway,TG-Upload Escalonado(login → upload multipart) 1-1021,text,false,,285,335,257,257,http://k8s-ingressn-ingressn-1a3b1d8c93-6653d3ddb36eda14.elb.us-east-1.amazonaws.com/api/auth/login,1871,0,68
1762911395850,20663,Videos / Upload (multipart),502,Bad Gateway,TG-Upload Escalonado(login → upload multipart) 1-877,text,false,,285,13255048,257,257,http://k8s-ingressn-ingressn-1a3b1d8c93-6653d3ddb36eda14.elb.us-east-1.amazonaws.com/api/videos/upload,20663,0,0
1762911411418,5097,Auth / Login,502,Bad Gateway,TG-Upload Escalonado(login → upload multipart) 1-1007,text,false,,285,335,256,256,http://k8s-ingressn-ingressn-1a3b1d8c93-6653d3ddb36eda14.elb.us-east-1.amazonaws.com/api/auth/login,5097,0,67
1762911410883,5632,Auth / Login,502,Bad Gateway,TG-Upload Escalonado(login → upload multipart) 1-997,text,false,,285,335,256,256,http://k8s-ingressn-ingressn-1a3b1d8c93-6653d3ddb36eda14.elb.us-east-1.amazonaws.com/api/auth/login,5632,0,110
1762911368026,48493,Videos / Upload (multipart),502,Bad Gateway,TG-Upload Escalonado(login → upload multipart) 1-720,text,false,,285,52513102,256,256,http://k8s-ingressn-ingressn-1a3b1d8c93-6653d3ddb36eda14.elb.us-east-1.amazonaws.com/api/videos/upload,48493,0,0
1762911416337,183,Auth / Login,502,Bad Gateway,TG-Upload Escalonado(login → upload multipart) 1-1056,text,false,,285,335,255,255,http://k8s-ingressn-ingressn-1a3b1d8c93-6653d3ddb36eda14.elb.us-east-1.amazonaws.com/api/auth/login,183,0,80
1762911413586,2934,Auth / Login,502,Bad Gateway,TG-Upload Escalonado(login → upload multipart) 1-1025,text,false,,285,335,255,255,http://k8s-ingressn-ingressn-1a3b1d8c93-6653d3ddb36eda14.elb.us-east-1.amazonaws.com/api/auth/login,2934,0,67
1762911390470,26055,Videos / Upload (multipart),502,Bad Gateway,TG-Upload Escalonado(login → upload multipart) 1-841,text,false,,285,13255050,255,255,http://k8s-ingressn-ingressn-1a3b1d8c93-6653d3ddb36eda14.elb.us-east-1.amazonaws.com/api/videos/upload,26055,0,0
1762911406879,9648,Auth / Login,502,Bad Gateway,TG-Upload Escalonado(login → upload multipart) 1-960,text,false,,285,334,254,254,http://k8s-ingressn-ingressn-1a3b1d8c93-6653d3ddb36eda14.elb.us-east-1.amazonaws.com/api/auth/login,9648,0,95
1762911407069,9458,Auth / Login,502,Bad Gateway,TG-Upload Escalonado(login → upload multipart) 1-964,text,false,,285,335,254,254,http://k8s-ingressn-ingressn-1a3b1d8c93-6653d3ddb36eda14.elb.us-east-1.amazonaws.com/api/auth/login,9458,0,113
1762911412702,3827,Auth / Login,502,Bad Gateway,TG-Upload Escalonado(login → upload multipart) 1-1001,text,false,,285,335,254,254,http://k8s-ingressn-ingressn-1a3b1d8c93-6653d3ddb36eda14.elb.us-east-1.amazonaws.com/api/auth/login,3827,0,69
1762911409635,6897,Auth / Login,502,Bad Gateway,TG-Upload Escalonado(login → upload multipart) 1-973,text,false,,285,335,254,254,http://k8s-ingressn-ingressn-1a3b1d8c93-6653d3ddb36eda14.elb.us-east-1.amazonaws.com/api/auth/login,6897,0,76
1762911374740,41795,Videos / Upload (multipart),502,Bad Gateway,TG-Upload Escalonado(login → upload multipart) 1-750,text,false,,285,52513102,254,254,http://k8s-ingressn-ingressn-1a3b1d8c93-6653d3ddb36eda14.elb.us-east-1.amazonaws.com/api/videos/upload,41795,0,0
1762911379908,36628,Videos / Upload (multipart),502,Bad Gateway,TG-Upload Escalonado(login → upload multipart) 1-776,text,false,,285,13255052,253,253,http://k8s-ingressn-ingressn-1a3b1d8c93-6653d3ddb36eda14.elb.us-east-1.amazonaws.com/api/videos/upload,36628,0,0
