timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1761016774695,652,Videos / Upload (multipart),Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset by peer: socket write error,TG-Upload Escalonado(login → upload multipart) 1-474,text,false,,3431,0,25,25,http://ec2-3-94-216-59.compute-1.amazonaws.com:8080/api/videos/upload,0,0,72
1761016775101,246,Auth / Login,200,OK,TG-Upload Escalonado(login → upload multipart) 1-490,text,true,,939,300,25,25,http://ec2-3-94-216-59.compute-1.amazonaws.com:8080/api/auth/login,246,0,73
1761016772524,2828,Auth / Login,200,OK,TG-Upload Escalonado(login → upload multipart) 1-476,text,true,,939,300,24,24,http://ec2-3-94-216-59.compute-1.amazonaws.com:8080/api/auth/login,2828,0,2659
1761016774764,657,Videos / Upload (multipart),Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset by peer: socket write error,TG-Upload Escalonado(login → upload multipart) 1-470,text,false,,3431,0,25,25,http://ec2-3-94-216-59.compute-1.amazonaws.com:8080/api/videos/upload,0,0,73
1761016774828,650,Videos / Upload (multipart),Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset by peer: socket write error,TG-Upload Escalonado(login → upload multipart) 1-469,text,false,,3431,0,24,24,http://ec2-3-94-216-59.compute-1.amazonaws.com:8080/api/videos/upload,0,0,73
1761016775736,227,Auth / Login,200,OK,TG-Upload Escalonado(login → upload multipart) 1-488,text,true,,939,300,23,23,http://ec2-3-94-216-59.compute-1.amazonaws.com:8080/api/auth/login,227,0,74
1761016775751,226,Auth / Login,200,OK,TG-Upload Escalonado(login → upload multipart) 1-494,text,true,,939,300,23,23,http://ec2-3-94-216-59.compute-1.amazonaws.com:8080/api/auth/login,226,0,67
1761016775681,301,Auth / Login,200,OK,TG-Upload Escalonado(login → upload multipart) 1-493,text,true,,939,300,23,23,http://ec2-3-94-216-59.compute-1.amazonaws.com:8080/api/auth/login,301,0,73
1761016775917,215,Auth / Login,200,OK,TG-Upload Escalonado(login → upload multipart) 1-487,text,true,,939,300,23,23,http://ec2-3-94-216-59.compute-1.amazonaws.com:8080/api/auth/login,215,0,70
1761016776346,235,Auth / Login,200,OK,TG-Upload Escalonado(login → upload multipart) 1-489,text,true,,939,300,26,26,http://ec2-3-94-216-59.compute-1.amazonaws.com:8080/api/auth/login,235,0,78
1761016776398,228,Auth / Login,200,OK,TG-Upload Escalonado(login → upload multipart) 1-495,text,true,,939,300,27,27,http://ec2-3-94-216-59.compute-1.amazonaws.com:8080/api/auth/login,228,0,73
1761016776510,271,Auth / Login,200,OK,TG-Upload Escalonado(login → upload multipart) 1-492,text,true,,939,300,29,29,http://ec2-3-94-216-59.compute-1.amazonaws.com:8080/api/auth/login,271,0,91
1761016776622,232,Auth / Login,200,OK,TG-Upload Escalonado(login → upload multipart) 1-491,text,true,,939,300,29,29,http://ec2-3-94-216-59.compute-1.amazonaws.com:8080/api/auth/login,232,0,74
1761016776414,654,Videos / Upload (multipart),Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset by peer: socket write error,TG-Upload Escalonado(login → upload multipart) 1-472,text,false,,3431,0,29,29,http://ec2-3-94-216-59.compute-1.amazonaws.com:8080/api/videos/upload,0,0,72
1761016771649,5812,Auth / Login,200,OK,TG-Upload Escalonado(login → upload multipart) 1-477,text,true,,939,300,31,31,http://ec2-3-94-216-59.compute-1.amazonaws.com:8080/api/auth/login,5812,0,5600
1761016776349,1561,Videos / Upload (multipart),201,Created,TG-Upload Escalonado(login → upload multipart) 1-484,text,true,,498,13255013,31,31,http://ec2-3-94-216-59.compute-1.amazonaws.com:8080/api/videos/upload,1561,0,0
1761016777611,299,Auth / Login,200,OK,TG-Upload Escalonado(login → upload multipart) 1-498,text,true,,939,300,31,31,http://ec2-3-94-216-59.compute-1.amazonaws.com:8080/api/auth/login,299,0,82
1761016776351,1625,Videos / Upload (multipart),201,Created,TG-Upload Escalonado(login → upload multipart) 1-485,text,true,,498,13255017,30,30,http://ec2-3-94-216-59.compute-1.amazonaws.com:8080/api/videos/upload,1625,0,0
1761016777624,704,Videos / Upload (multipart),Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset by peer: socket write error,TG-Upload Escalonado(login → upload multipart) 1-475,text,false,,3431,0,31,31,http://ec2-3-94-216-59.compute-1.amazonaws.com:8080/api/videos/upload,0,0,92
1761016777973,491,Auth / Login,200,OK,TG-Upload Escalonado(login → upload multipart) 1-496,text,true,,939,300,31,31,http://ec2-3-94-216-59.compute-1.amazonaws.com:8080/api/auth/login,491,0,155
1761016776950,2042,Videos / Upload (multipart),201,Created,TG-Upload Escalonado(login → upload multipart) 1-482,text,true,,498,13255021,32,32,http://ec2-3-94-216-59.compute-1.amazonaws.com:8080/api/videos/upload,2042,0,0
1761016778312,680,Auth / Login,200,OK,TG-Upload Escalonado(login → upload multipart) 1-503,text,true,,939,300,32,32,http://ec2-3-94-216-59.compute-1.amazonaws.com:8080/api/auth/login,680,0,222
1761016778491,545,Auth / Login,200,OK,TG-Upload Escalonado(login → upload multipart) 1-500,text,true,,939,300,31,31,http://ec2-3-94-216-59.compute-1.amazonaws.com:8080/api/auth/login,545,0,133
1761016778420,615,Auth / Login,200,OK,TG-Upload Escalonado(login → upload multipart) 1-499,text,true,,939,300,31,31,http://ec2-3-94-216-59.compute-1.amazonaws.com:8080/api/auth/login,615,0,177
1761016778528,628,Auth / Login,200,OK,TG-Upload Escalonado(login → upload multipart) 1-501,text,true,,939,300,31,31,http://ec2-3-94-216-59.compute-1.amazonaws.com:8080/api/auth/login,628,0,133
1761016776798,2433,Videos / Upload (multipart),201,Created,TG-Upload Escalonado(login → upload multipart) 1-479,text,true,,498,13255045,31,31,http://ec2-3-94-216-59.compute-1.amazonaws.com:8080/api/videos/upload,2433,0,0
1761016778943,315,Auth / Login,200,OK,TG-Upload Escalonado(login → upload multipart) 1-497,text,true,,939,300,30,30,http://ec2-3-94-216-59.compute-1.amazonaws.com:8080/api/auth/login,315,0,121
1761016775873,3400,Videos / Upload (multipart),201,Created,TG-Upload Escalonado(login → upload multipart) 1-480,text,true,,498,52513059,30,30,http://ec2-3-94-216-59.compute-1.amazonaws.com:8080/api/videos/upload,3400,0,0
1761016777052,2225,Videos / Upload (multipart),201,Created,TG-Upload Escalonado(login → upload multipart) 1-490,text,true,,498,13255005,29,29,http://ec2-3-94-216-59.compute-1.amazonaws.com:8080/api/videos/upload,2225,0,0
1761016779063,379,Auth / Login,200,OK,TG-Upload Escalonado(login → upload multipart) 1-504,text,true,,939,300,29,29,http://ec2-3-94-216-59.compute-1.amazonaws.com:8080/api/auth/login,379,0,119
1761016779124,357,Auth / Login,200,OK,TG-Upload Escalonado(login → upload multipart) 1-505,text,true,,939,300,29,29,http://ec2-3-94-216-59.compute-1.amazonaws.com:8080/api/auth/login,357,0,110
1761016776995,2502,Videos / Upload (multipart),201,Created,TG-Upload Escalonado(login → upload multipart) 1-481,text,true,,498,13255009,29,29,http://ec2-3-94-216-59.compute-1.amazonaws.com:8080/api/videos/upload,2502,0,0
1761016779451,365,Auth / Login,200,OK,TG-Upload Escalonado(login → upload multipart) 1-507,text,true,,939,300,28,28,http://ec2-3-94-216-59.compute-1.amazonaws.com:8080/api/auth/login,365,0,124
1761016779578,397,Auth / Login,200,OK,TG-Upload Escalonado(login → upload multipart) 1-502,text,true,,939,300,30,30,http://ec2-3-94-216-59.compute-1.amazonaws.com:8080/api/auth/login,397,0,166
1761016777482,2831,Videos / Upload (multipart),201,Created,TG-Upload Escalonado(login → upload multipart) 1-476,text,true,,498,13255037,34,34,http://ec2-3-94-216-59.compute-1.amazonaws.com:8080/api/videos/upload,2831,0,0
